@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute 'Overdrive- Drive' numeric
@attribute Ch-Mix numeric
@attribute 'Rev- space' numeric
@attribute 'Rev - Mix' numeric
@attribute 'Del - Mix' numeric
@attribute 'Distorsion - Drive' numeric

@data
413,'2023/04/18 13:33:13:336',5,2704.162354,744.47937,796.531128,792.732849,181.779938,5080.770996,7017.373535,1027.466064,1839.540771,312.898102,372.737427,475.851532,106.379837,1826.039429,2411.320557,555.518921,1450.427979,204.898514,239.654465,364.322052,79.67746,998.985596,1225.257446,430.242279,0,0.8,0.702343,0.649606,0.645669,0.80315
414,'2023/04/18 13:33:13:867',5,6057.006836,1830.348877,638.183655,559.121582,109.573349,5111.411133,6878.861328,1515.795654,3217.447266,824.424866,312.349518,315.776672,69.447105,1860.62854,2377.927002,812.455627,2444.379395,585.362549,207.457886,239.596085,56.041973,1047.522827,1232.599976,610.2677,0,0.8,0.702343,0.649606,0.645669,0.80315
415,'2023/04/18 13:33:14:362',5,1895.020874,1163.253052,630.990112,421.183228,287.108521,5207.474609,6754.324219,2064.794189,1092.052856,485.986053,318.096222,221.068649,180.575256,2161.45752,2484.88501,1194.512329,849.83197,318.685638,222.146347,162.816559,140.82016,1419.460571,1389.346436,908.957642,0,0.8,0.702343,0.649606,0.645669,0.80315
416,'2023/04/18 13:33:14:887',5,1123.013062,737.594604,621.243713,256.569672,226.469238,4974.995605,6441.943359,877.185059,554.398193,268.137543,317.144958,152.363342,128.65712,1722.483887,2182.87793,452.75943,416.550812,154.79007,213.929077,121.815109,95.634346,836.96344,1021.402832,350.389771,0,0.8,0.702343,0.649606,0.645669,0.80315
417,'2023/04/18 13:33:15:420',5,2485.304199,943.472595,642.143555,292.626953,172.112579,4974.432617,6682.036621,2418.28418,2038.293701,577.587402,323.206329,192.995773,118.512665,2394.797607,2921.306152,2113.632813,1878.17688,490.868713,214.947693,156.303436,93.048805,1849.567383,2121.196533,1972.538208,0,0.8,0.702343,0.649606,0.645669,0.80315
418,'2023/04/18 13:33:15:911',5,2787.052734,1353.714233,792.660461,905.65564,195.694473,5209.83252,6691.444336,2323.013916,1881.020752,674.07666,390.932495,535.592102,122.186394,2370.574951,2696.044922,1668.024902,1515.550171,511.593414,248.489594,410.429535,92.589516,1655.149292,1707.830933,1354.037964,0,0.8,0.702343,0.649606,0.645669,0.80315
419,'2023/04/18 13:33:16:450',5,3302.411621,727.127136,1090.15686,687.273254,190.386963,5045.589844,6567.150879,1123.247192,1516.919434,283.866699,512.748596,461.905518,110.608459,1869.846069,2324.863525,695.10083,1011.105835,170.837921,330.980743,387.739502,81.192024,1078.576782,1244.059814,565.96936,0,0.8,0.702343,0.649606,0.645669,0.80315
420,'2023/04/18 13:33:16:970',5,1674.351807,619.703064,885.716553,599.661011,181.62529,4951.562988,6585.332031,1289.218506,998.487976,236.994598,430.233154,417.276093,104.256454,1825.87854,2335.647217,803.300415,788.227661,139.452774,282.595856,346.736786,75.629417,1015.872925,1235.761597,653.024414,0,0.8,0.702343,0.649606,0.645669,0.80315
421,'2023/04/18 13:33:17:512',5,1465.072021,588.044128,924.529724,535.507935,173.729263,4641.152344,6405.672852,1088.388062,777.868713,218.791122,426.455597,357.886932,111.328255,1732.772583,2302.485352,619.456909,578.545715,125.337563,272.70462,291.85553,87.342903,999.685669,1239.617798,476.187744,0,0.8,0.702343,0.649606,0.645669,0.80315
422,'2023/04/18 13:33:18:036',5,1190.363525,951.437866,810.68042,658.570007,217.567505,4574.026367,6311.737793,938.183472,714.473511,372.557281,366.865265,391.140533,137.190445,1639.811035,2213.443115,516.222717,574.751648,255.252319,224.087311,290.017792,103.468689,873.848877,1120.313599,411.659851,0,0.8,0.702343,0.649606,0.645669,0.80315
423,'2023/04/18 13:33:18:547',5,2221.73291,968.603516,893.556763,681.032166,235.620117,5518.797363,6710.950195,1804.109375,1410.705566,466.48233,427.186981,428.843811,136.387375,2252.161133,2626.253418,1096.213867,1099.955566,343.895203,278.396118,334.639557,100.614525,1452.649902,1595.358643,910.582458,0,0.8,0.702343,0.649606,0.645669,0.80315
424,'2023/04/18 13:33:19:065',5,1835.581177,541.692078,929.895874,703.723511,249.594162,4931.375,6588.855957,1176.736938,933.268066,217.182053,413.736633,462.926422,145.751709,1859.494507,2321.303955,730.143921,676.515686,143.258011,250.598175,376.407318,108.553024,1076.029785,1219.093384,584.740234,0,0.8,0.702343,0.649606,0.645669,0.80315
425,'2023/04/18 13:33:19:557',5,2183.9104,664.585999,982.625549,848.177856,418.273224,5277.811523,6265.215332,2002.759766,1480.114136,339.066223,430.144958,575.124084,222.588623,2449.849365,2340.748779,1559.098999,1217.181396,268.429321,254.771759,472.670563,163.322968,1776.477417,1352.709351,1372.626221,0,0.8,0.702343,0.649606,0.645669,0.80315
426,'2023/04/18 13:33:20:074',5,1792.516357,635.815002,757.527466,683.576172,242.459564,4866.005859,6629.150391,1339.297607,937.316528,280.495148,367.793427,434.473145,138.724945,1843.239624,2312.735596,746.758789,693.868164,202.112152,240.642075,347.586243,101.952393,1079.237061,1186.451416,572.442749,0,0.8,0.702343,0.649606,0.645669,0.80315
427,'2023/04/18 13:33:20:603',5,4322.460449,6857.708496,896.931519,1444.580566,255.768066,4793.368164,6199.181152,1364.316162,2487.820557,3215.062256,409.369537,779.867065,166.215408,1800.545776,2241.926025,858.365051,1934.810059,2063.161621,258.478607,544.254456,127.800568,1073.886719,1261.994263,710.377258,0,0.8,0.702343,0.649606,0.645669,0.80315
428,'2023/04/18 13:33:21:143',5,4168.86377,974.607788,1056.80249,1901.198853,150.410812,4739.722168,6337.773926,1648.598145,2614.807861,440.558777,499.689301,1084.921143,82.222229,1862.299194,2427.952148,974.654114,2177.42041,309.672302,332.863556,829.466919,59.545731,1148.01001,1457.61731,765.208496,0,0.8,0.702343,0.649606,0.645669,0.80315
429,'2023/04/18 13:33:21:642',5,2402.843506,1788.675659,1167.639893,1896.078003,286.695923,4752.28125,6585.861816,1400.399414,1620.749634,662.965759,543.915649,965.464783,159.091385,1879.584839,2410.27124,890.028564,1347.505737,385.813232,346.4151,681.088562,113.890312,1186.300659,1375.814941,752.723083,0,0.8,0.702343,0.649606,0.645669,0.80315
430,'2023/04/18 13:33:22:144',5,4975.304199,1304.961792,962.863098,2120.074707,318.122009,5964.557129,7615.63623,3303.415527,3493.283447,895.928162,472.278961,1105.828247,176.895142,3281.007568,3651.927002,2767.602051,2858.896973,755.179443,307.650269,778.011169,130.232178,2586.898682,2697.447998,2433.989746,0,0.8,0.702343,0.649606,0.645669,0.80315
431,'2023/04/18 13:33:22:657',5,2427.311768,759.78894,966.940369,959.24176,234.286591,4840.898926,6637.047852,1034.315552,1531.25415,320.665802,455.781372,596.436401,151.803604,1803.255371,2387.79248,664.777222,1222.349731,220.856766,294.754761,451.806305,118.846611,1020.188477,1286.726563,553.787537,0,0.8,0.702343,0.649606,0.645669,0.80315
432,'2023/04/18 13:33:23:174',5,6785.348633,1262.55249,752.697754,844.223389,220.507355,4441.688965,7340.429688,1645.959229,3620.913086,719.141968,379.372345,494.643036,137.158554,1678.26062,2846.537598,937.313171,2787.424561,571.73114,255.266159,381.412781,100.762711,1010.053772,1738.798828,732.3396,0,0.8,0.702343,0.649606,0.645669,0.80315
433,'2023/04/18 13:33:23:677',5,2274.723633,1810.778687,875.689697,616.601746,189.825974,4936.180176,7501.558594,996.786926,1108.961304,690.971375,398.740173,315.200226,110.135735,1767.314941,2574.860107,579.728516,791.910278,397.019318,254.049377,226.517975,84.60788,931.784851,1255.575073,464.02948,0,0.8,0.702343,0.649606,0.645669,0.80315
434,'2023/04/18 13:33:24:181',5,3104.180176,1190.998779,729.715576,291.39798,296.197205,6181.228516,8087.420898,3066.827148,1895.988525,493.46991,355.81189,182.499481,146.486679,2811.269531,3187.281494,1936.3927,1457.822632,327.423157,230.840195,144.480392,98.932838,1865.189819,1938.865723,1509.535034,0,0.8,0.702343,0.649606,0.645669,0.80315
435,'2023/04/18 13:33:24:714',5,2724.892822,656.9245,706.774231,233.164352,181.389191,5874.753418,8444.692383,2593.725342,1476.271118,349.852081,351.606903,134.468109,110.126976,2255.108887,3195.892578,1499.87085,1168.189209,284.784698,236.373032,102.359047,88.432831,1373.627563,1915.241211,1231.377808,0,0.8,0.702343,0.649606,0.645669,0.80315
436,'2023/04/18 13:33:25:230',5,1613.705444,918.569702,645.03186,285.528076,127.483017,5043.203613,7142.56543,934.761169,955.261292,461.384247,322.0849,159.072922,79.290855,1818.816406,2461.143311,603.5047,789.540039,293.384094,209.127258,117.393471,59.892818,1009.901794,1252.483032,572.837219,0,0.8,0.702343,0.649606,0.645669,0.80315
437,'2023/04/18 13:33:25:751',5,3445.156494,1925.018555,859.792114,908.047607,203.29744,5196.329102,7124.636719,2625.956543,2042.020752,881.937073,434.072571,592.914368,120.262367,2233.337402,2752.85498,1656.15686,1592.518677,635.801819,288.628021,468.564117,88.67276,1481.608887,1634.058105,1328.137451,0,0.8,0.702343,0.649606,0.645669,0.80315
438,'2023/04/18 13:33:26:241',5,1938.708008,696.62793,1428.247803,676.960266,132.812622,4658.875,6455.916992,1102.256836,1080.460938,358.693878,692.29718,458.979431,84.958275,1780.195679,2351.64917,614.542725,816.402588,263.154785,437.673492,371.444946,67.967896,1053.554443,1278.018799,477.244843,0,0.8,0.702343,0.649606,0.645669,0.80315
439,'2023/04/18 13:33:26:775',5,11075.670898,1745.196899,1243.137451,980.810608,165.799683,5201.234863,6734.431641,1553.021118,4438.944824,1327.226685,592.852234,715.030945,86.100433,1983.733521,2819.634521,884.437256,2861.609863,1199.437622,384.441223,601.265625,62.827896,1183.415405,1731.013672,693.439331,0,0.8,0.702343,0.649606,0.645669,0.80315
440,'2023/04/18 13:33:27:307',5,32027.767578,1774.958496,797.012146,548.612854,216.184753,6291.219727,6728.023926,1594.543213,12044.167969,910.998352,392.786499,343.763672,133.721863,2287.539063,2421.374268,731.332031,6912.720703,681.762207,254.353424,268.994537,103.891159,1295.525269,1314.091553,524.038879,0,0.8,0.702343,0.649606,0.645669,0.80315
441,'2023/04/18 13:33:27:833',5,2365.068359,1142.884766,639.562317,601.873047,210.513733,7796.341797,9584.960938,1046.662964,1167.4729,745.657227,299.214813,353.713196,126.388832,2692.341064,3294.737061,573.968872,857.808716,633.129272,190.420624,262.858337,94.283386,1367.980103,1657.826172,454.24231,0,0.8,0.702343,0.649606,0.645669,0.80315
442,'2023/04/18 13:33:28:377',5,17939.240234,3207.768555,838.96582,1166.398193,169.807587,7510.399902,8717.379883,1469.248047,6053.384766,1573.79248,396.819794,644.41626,96.17215,2604.408691,2989.536133,762.881226,3915.563965,1100.926636,253.604568,482.662109,68.249817,1366.98584,1537.709839,602.031433,0,0.8,0.702343,0.649606,0.645669,0.80315
443,'2023/04/18 13:33:28:916',5,2324.024414,1576.435791,1017.53125,714.370422,186.69754,6981.80127,7531.861328,1174.139038,1254.256958,704.618225,494.347412,432.325653,108.051361,2546.951904,2675.111084,632.488586,911.121582,477.55896,327.160675,331.637177,78.009209,1411.108154,1419.854858,481.080322,0,0.8,0.702343,0.649606,0.645669,0.80315
444,'2023/04/18 13:33:29:422',5,3000.060059,1126.813232,726.952087,537.706177,167.629105,6841.910645,8508.371094,1041.459106,1460.521484,476.481567,347.491394,339.710968,91.873169,2429.394775,3003.491699,510.663605,1064.958008,305.96701,218.865479,270.256287,66.613953,1303.575928,1590.703247,390.313568,0,0.8,0.702343,0.649606,0.645669,0.80315
445,'2023/04/18 13:33:29:938',5,1652.967285,978.598694,618.847229,491.050385,210.292084,6560.230957,9111.870117,1131.966187,893.931824,377.686005,292.911621,278.885712,125.0522,2291.178223,3121.31958,593.932495,669.751404,209.297333,199.284149,201.398514,90.110954,1162.471802,1519.706909,448.008057,0,0.8,0.702343,0.649606,0.645669,0.80315
446,'2023/04/18 13:33:30:464',5,9125.006836,3220.80542,612.545776,1153.737061,144.326904,6112.298828,8303.348633,3517.859619,4047.359863,1610.379639,324.147644,687.979309,69.465202,2264.83252,2936.672852,2289.94873,2827.546631,1148.501099,229.24968,517.193054,49.39109,1278.837036,1569.089966,1907.327026,0,0.8,0.702343,0.649606,0.645669,0.80315
447,'2023/04/18 13:33:30:990',5,4853.592773,1789.475586,940.06842,1632.185547,136.350037,6015.727051,8434.479492,1372.02002,2125.52417,812.347229,467.826447,942.987244,75.13504,2106.50708,2916.37915,761.908997,1523.836182,575.686096,299.305817,696.603271,53.619652,1087.538086,1475.010986,607.523254,0,0.8,0.702343,0.649606,0.645669,0.80315
448,'2023/04/18 13:33:31:515',5,3131.567871,1245.415649,907.307861,1911.017578,188.188385,5704.568848,8656.769531,1484.695313,1808.869019,577.557007,396.310974,1059.983643,100.563683,2132.287842,3121.153564,810.606262,1380.146484,394.313568,239.351593,767.88678,71.592072,1232.794189,1691.236572,617.165344,0,0.8,0.702343,0.649606,0.645669,0.80315
449,'2023/04/18 13:33:32:018',5,3154.364258,1728.342285,623.468872,1742.750488,227.483185,5176.561035,8592.610352,1166.110352,1865.261963,796.97821,283.636932,941.622192,130.777542,1898.748779,2974.559326,668.327087,1400.081055,538.037476,184.647186,690.735291,97.759804,1096.853271,1533.819946,537.109375,0,0.8,0.702343,0.649606,0.645669,0.80315
450,'2023/04/18 13:33:32:515',5,2142.45874,1245.516357,691.727722,889.899231,121.743027,5720.214355,8837.411133,827.420715,1298.987183,510.950623,331.420319,555.447571,76.972496,1987.332031,3003.386963,432.86618,1062.611206,325.927277,210.886185,434.990753,60.527927,1014.08667,1448.297485,330.921539,0,0.8,0.702343,0.649606,0.645669,0.80315
451,'2023/04/18 13:33:33:046',5,23425.015625,2045.292847,503.265778,743.796265,196.974365,7379.45166,9660.352539,3272.747559,8321.054688,1114.87146,228.896744,359.802399,114.868721,3159.15332,3595.554199,1658.609619,5075.797852,853.996094,146.83725,241.21521,83.791389,2114.165771,2052.731445,1205.703979,0,0.8,0.702343,0.649606,0.645669,0.80315
452,'2023/04/18 13:33:33:547',5,2783.104248,1556.962646,681.99585,351.246826,149.956924,5981.379395,8210.160156,1349.538574,1721.444824,590.323364,329.532227,189.357651,85.977295,2113.514893,2783.643066,821.134766,1370.62207,344.893707,205.678802,139.130783,65.003464,1151.681396,1397.024536,679.52771,0,0.8,0.702343,0.649606,0.645669,0.80315
453,'2023/04/18 13:33:34:073',5,2677.802246,1014.492432,682.556213,302.648224,217.791794,6885.649902,9187.996094,2777.080811,1637.458496,497.738281,311.406494,157.801788,115.463966,2792.061279,3838.992676,1712.320435,1307.913452,387.540527,203.016098,118.479546,82.206749,1698.83252,2491.66333,1347.818115,0,0.8,0.702343,0.649606,0.645669,0.80315
454,'2023/04/18 13:33:34:598',5,1500.027832,793.896851,603.007324,284.597015,139.036819,5986.94873,8034.557617,2003.52002,775.493408,305.733124,297.329742,165.030212,76.700333,2336.396484,2947.536133,1300.763062,563.959229,180.631058,200.0168,121.223335,56.382133,1397.734009,1629.592041,1059.388672,0,0.8,0.702343,0.649606,0.645669,0.80315
455,'2023/04/18 13:33:35:118',5,5455.660645,1398.129761,417.526062,377.060791,214.360886,6270.360352,8168.461914,1614.574707,2526.449463,649.056458,202.983994,224.834198,123.010376,2462.764404,3123.421631,1038.1875,1926.118042,505.667786,136.961655,174.210754,91.258347,1531.739258,1885.399536,874.400818,0,0.8,0.702343,0.649606,0.645669,0.80315
456,'2023/04/18 13:33:35:637',5,3927.459961,1117.027466,711.921509,777.833618,256.503479,7255.246582,8824.236328,3011.159424,2252.602295,544.532227,334.036407,452.743073,157.402084,3105.261475,3503.364502,1936.545776,1815.680542,412.24588,212.619263,344.070526,113.644196,2027.251831,2144.867676,1554.991943,0,0.8,0.702343,0.649606,0.645669,0.80315
457,'2023/04/18 13:33:36:140',5,1690.230347,776.315308,777.514954,493.684021,183.085739,6186.654785,7951.95752,971.152222,927.877502,297.612671,370.090271,322.07782,105.025185,2154.005127,2741.58252,550.227844,695.844299,170.6436,245.08342,263.519135,75.2145,1104.392822,1371.872925,445.772064,0,0.8,0.702343,0.649606,0.645669,0.80315
458,'2023/04/18 13:33:36:699',5,1904.347656,765.425964,918.125,426.64093,174.597,5989.775391,8260.459961,1247.026855,964.661499,276.001678,398.690613,285.966522,98.232025,2192.355469,2851.976563,749.63147,725.89502,152.103958,246.71167,231.098526,73.448601,1217.293335,1380.912476,611.627441,0,0.8,0.702343,0.649606,0.645669,0.80315
459,'2023/04/18 13:33:37:239',5,1378.25769,760.200562,758.606628,398.572144,172.454071,5814.032227,8339.90332,1084.334351,728.722534,268.408813,362.192108,266.09024,107.708923,2041.536499,2866.185059,529.505798,548.69928,142.044434,241.219528,213.79744,83.562263,1050.311523,1400.915161,393.80365,0,0.8,0.702343,0.649606,0.645669,0.80315
460,'2023/04/18 13:33:37:760',5,2362.245117,1137.25,1000.038818,529.153931,189.181152,6327.478516,8576.231445,1688.806641,1767.965088,583.195068,440.002136,313.148712,107.769058,2837.821777,3194.910645,1243.984985,1629.889648,446.262848,260.910706,238.253174,78.012962,2180.064453,1949.516602,1133.995239,0,0.8,0.702343,0.649606,0.645669,0.80315
461,'2023/04/18 13:33:38:288',5,1500.165283,935.859802,999.058594,568.830811,159.530243,6210.108398,6893.128906,1448.548462,821.895203,386.504517,444.377411,373.905243,98.754318,2194.297363,2519.018555,736.784058,631.154053,242.594482,272.982941,303.723511,77.115952,1153.988403,1438.620239,549.295654,0,0.8,0.702343,0.649606,0.645669,0.80315
462,'2023/04/18 13:33:38:819',5,1789.921875,862.322815,773.473816,688.370117,200.605057,5733.016602,8209.542969,1431.575195,940.590454,358.546539,337.918243,417.090912,109.036499,2093.015625,2904.217285,827.343811,715.173279,222.738831,208.321915,332.955261,78.586349,1166.914307,1510.771484,666.567139,0,0.8,0.702343,0.649606,0.645669,0.80315
463,'2023/04/18 13:33:39:364',5,2207.773193,1108.07959,828.225708,688.1073,180.163559,5763.953125,7775.571777,973.699829,868.474915,430.008301,355.77652,410.393829,116.941803,2023.429199,2667.103516,506.891937,584.970703,291.861267,217.406662,316.178009,90.244278,1093.66748,1373.932007,398.751221,0,0.8,0.702343,0.649606,0.645669,0.80315
464,'2023/04/18 13:33:39:881',5,1902.897339,1417.412354,655.781494,785.058838,246.549484,6133.690918,8086.765625,1146.212158,1163.147583,819.195129,316.529724,441.851227,134.718155,2159.313721,2856.927246,660.491821,928.72052,572.955994,210.258621,322.553345,94.850677,1113.527344,1494.643433,531.747803,0,0.8,0.702343,0.649606,0.645669,0.80315
465,'2023/04/18 13:33:40:392',5,10970.867188,4386.439453,777.178894,1496.971191,247.173096,6870.252441,8524.300781,3464.130127,5265.873535,2405.583008,368.082794,943.389587,150.403656,2890.12085,3521.014648,2296.332275,3827.796387,1768.66333,238.912628,714.160889,113.504181,1938.913818,2298.491211,1910.843872,0,0.8,0.702343,0.649606,0.645669,0.80315
466,'2023/04/18 13:33:40:918',5,5115.98584,1144.764648,667.982544,1462.14856,148.096832,5919.47168,7901.106934,1155.150024,2066.381348,429.567444,305.707214,787.869934,88.628136,2112.475342,2741.5625,574.13092,1320.691162,248.565704,196.450638,545.909485,64.21402,1132.706665,1402.361084,419.179932,0,0.8,0.702343,0.649606,0.645669,0.80315
467,'2023/04/18 13:33:41:428',5,2221.721191,868.814514,678.995972,1355.956055,217.538116,5841.179688,7529.06543,1242.075562,1288.171387,358.502228,315.790131,738.460449,111.719513,2194.572998,2686.625732,744.700134,987.711182,231.247726,207.037704,529.218872,78.590202,1314.973022,1484.227783,585.44281,0,0.8,0.702343,0.649606,0.645669,0.80315
468,'2023/04/18 13:33:42:001',5,2334.626465,2114.704834,651.6875,1314.615234,141.116211,5933.591309,7486.333984,914.213501,1440.749878,1102.69458,312.531952,766.408508,90.601379,2135.612305,2637.542725,526.618591,1075.714111,774.825256,203.569336,579.891113,73.484779,1154.231079,1375.643555,414.954559,0,0.8,0.702343,0.649606,0.645669,0.80315
469,'2023/04/18 13:33:42:524',5,1958.520752,959.228333,941.473877,701.453308,157.978714,8168.897949,8761.716797,1378.475464,1156.277832,496.527588,403.705383,431.098663,67.827888,2858.989258,5232.467285,654.141785,884.861938,347.764954,246.4496,331.012726,48.174755,1537.44873,4193.931152,482.253448,0,0.8,0.702343,0.649606,0.645669,0.80315
470,'2023/04/18 13:33:43:075',5,2243.150391,965.058105,792.327209,694.379822,124.946999,13211.254883,8105.428711,1823.630249,1120.496948,439.681244,378.821381,419.354645,78.016731,4687.75,6218.445313,940.808716,831.225769,315.225128,247.129684,329.105377,60.991203,2503.059326,5588.975098,693.016602,0,0.8,0.702343,0.649606,0.645669,0.80315
471,'2023/04/18 13:33:43:605',5,1364.463989,1300.187378,882.320313,553.130493,134.849945,11887.300781,3742.326172,1205.820801,792.670593,649.785767,401.618347,369.037292,82.431351,3996.916016,1331.630005,580.599731,611.184204,472.680084,254.495865,306.309814,55.790123,1898.676392,739.564941,438.877625,0,0.8,0.702343,0.649606,0.645669,0.80315
472,'2023/04/18 13:37:54:878',6,1799.17334,814.268433,123.975937,278.579102,357.660126,10062.068359,2802.582764,1546.767212,844.224548,328.968292,60.300236,154.215729,215.626328,3377.093018,1155.748413,819.685852,640.25531,218.98526,39.932098,113.53405,163.362259,1550.82251,786.729919,669.839172,0,0.296558,0.387382,0.295276,0.299213,0.80315
473,'2023/04/18 13:37:55:388',6,1897.280151,1111.678589,153.134674,457.142487,396.112061,10519.305664,5232.706055,1553.236694,839.826477,440.704651,70.072937,246.600418,212.432343,3973.780518,2494.834229,752.687317,587.418945,285.409729,42.803471,184.721619,154.751907,2318.0625,1850.323242,576.566223,0,0.296558,0.387382,0.295276,0.299213,0.80315
474,'2023/04/18 13:37:55:941',6,1849.459717,782.835449,143.786942,429.166565,480.395355,8883.161133,5371.986816,1582.156128,1047.665527,357.976013,70.997971,228.153824,243.568573,3716.157715,2634.416504,987.170288,825.199402,261.293365,47.125309,167.236176,167.618774,2435.34082,1889.105103,814.720032,0,0.296558,0.387382,0.295276,0.299213,0.80315
475,'2023/04/18 13:37:56:453',6,1861.861816,931.327576,100.462563,396.633728,427.633087,7274.88916,5653.04834,1878.853516,943.324524,368.126434,46.325848,232.061646,242.460419,2695.863281,2616.323242,992.596436,691.713074,244.856918,30.327692,179.818939,184.559387,1503.786011,1828.262329,746.313293,0,0.296558,0.387382,0.295276,0.299213,0.80315
476,'2023/04/18 13:37:56:951',6,3404.767334,764.814026,121.296432,400.755249,383.963806,6501.76416,5340.733398,3782.150635,2313.102295,389.41098,57.948997,245.972488,225.757172,2827.725586,2996.966797,2552.594238,1929.064209,307.080017,36.148098,189.063919,176.559067,1964.969849,2328.874512,2124.258789,0,0.296558,0.387382,0.295276,0.299213,0.80315
477,'2023/04/18 13:37:57:445',6,4866.747559,813.627808,79.209023,378.717804,493.014313,7270.260254,5979.936035,5030.723145,3373.05542,572.37561,40.35062,220.554672,293.360229,3821.381104,3628.598145,3451.979736,2900.050537,507.607086,28.304981,173.437317,220.052689,2981.766602,3024.609375,2961.550537,0,0.296558,0.387382,0.295276,0.299213,0.80315
478,'2023/04/18 13:37:57:968',6,2444.096191,1611.683105,133.845383,493.323792,389.232697,6335.103027,4150.982422,2394.475098,1388.005981,626.15155,65.05175,283.627167,255.017944,2722.781982,2008.702271,1333.657593,1046.210815,394.071442,43.621994,216.073807,202.034241,1795.332886,1429.374512,998.290894,0,0.296558,0.387382,0.295276,0.299213,0.80315
479,'2023/04/18 13:37:58:482',6,3275.417725,2169.180176,483.54306,1309.342163,397.532654,6325.53418,3929.325928,1993.248047,1945.234009,1188.729736,236.487961,848.177856,228.577576,2430.229248,1724.674683,1226.26355,1514.069946,919.922729,144.285782,706.632813,169.61824,1431.307007,1174.023682,952.760315,0,0.296558,0.387382,0.295276,0.299213,0.80315
480,'2023/04/18 13:37:59:025',6,1961.404419,904.357849,713.591675,1032.221558,480.903198,6454.868164,5184.29541,1411.237793,1132.234253,483.789246,366.115051,731.794678,255.048599,2333.691162,2230.852295,793.28949,864.877441,369.270477,248.046631,614.50592,178.663864,1250.22583,1454.361694,609.335938,0,0.296558,0.387382,0.295276,0.299213,0.80315
481,'2023/04/18 13:37:59:534',6,1501.391602,680.224304,746.678467,809.383362,505.377289,5710.330566,3768.341553,1087.560791,945.447571,342.051758,357.326508,605.972107,285.574524,2163.07959,1711.387817,754.732788,762.171875,247.477921,235.648956,521.622253,213.782379,1271.138062,1255.45166,637.020752,0,0.296558,0.387382,0.295276,0.299213,0.80315
482,'2023/04/18 13:38:00:072',6,2688.831055,1256.130981,616.063049,950.553162,354.441406,6779.418945,4865.597168,2378.882324,2160.462646,690.083435,303.600067,567.409668,218.296875,3135.606201,2594.727295,2051.703613,1990.788574,570.783997,201.555847,443.718292,169.986557,2398.344238,2139.200684,1964.034546,0,0.296558,0.387382,0.295276,0.299213,0.80315
483,'2023/04/18 13:38:00:592',6,2606.572021,1669.672974,935.278503,1382.257935,660.15686,6125.473633,4256.369141,1604.061523,1525.769775,777.354248,442.924744,892.089355,309.825562,2305.414795,1729.623657,964.221313,1138.709229,534.061584,291.902679,720.323181,211.910767,1341.829956,1110.233032,769.168091,0,0.296558,0.387382,0.295276,0.299213,0.80315
484,'2023/04/18 13:38:01:154',6,2641.494873,1062.561401,1150.802612,1444.726807,675.955383,6847.913574,4506.952637,1714.877686,1586.220825,479.816071,556.646606,891.999084,326.943878,2746.118652,1936.506226,928.720764,1230.727051,341.757019,358.40033,699.815369,231.170883,1685.399048,1278.474609,686.773254,0,0.296558,0.387382,0.295276,0.299213,0.80315
485,'2023/04/18 13:38:01:672',6,2965.354004,6280.03125,579.552979,1067.398071,682.746033,6000.083496,4173.368164,1830.814209,1566.651611,3597.123047,293.595093,652.502502,358.551147,2276.136475,1780.717529,1149.000122,1230.531616,2740.114502,200.076843,513.407104,257.76358,1388.201782,1269.375488,926.709778,0,0.296558,0.387382,0.295276,0.299213,0.80315
