TIMESTAMP;STREAM_ID;SEQUENCE; Brachioradialis  Sx ; Brachioradialis  Dx ; Extensor Carpi Radialis Sx ; Extensor Carpi Radialis  Dx ; Triceps brachii Long Head Dx ; Deltoid  Lateral  Dx ; Abductor digiti minimi (hand) Sx ; Abductor digiti minimi (hand) Dx
nan;96;44507;-1361;-123;5270;95;1343;1253;7400;-1661
nan;96;44509;313;578;4951;366;-2297;1575;12153;-3367
nan;96;44511;1315;830;2164;49;-5190;2094;14792;-2706
nan;96;44513;630;-123;-142;441;-5246;3373;16721;233
nan;96;44515;2405;1962;-868;1883;-5694;3852;20088;-450
nan;96;44517;4918;4002;-3090;2858;-6881;2492;21373;-2626
nan;96;44519;5567;4016;-5284;1286;-5220;602;19679;-3199
nan;96;44521;3620;3331;-2879;719;-1136;-1616;12017;-2868
nan;96;44523;3160;3254;352;785;841;-2999;8147;-3230
nan;96;44525;826;-1190;1084;-872;2341;-2977;5319;189
nan;96;44527;-2402;-4240;-5;-3208;7924;-1865;702;5019
nan;96;44529;-3071;-2778;-127;-3302;5379;-1161;-2041;4436
nan;96;44531;-3804;-2699;300;-1407;4427;-1047;-3842;4989
nan;96;44533;-3314;-3393;225;-666;9586;-875;-3248;6756
nan;96;44535;-2803;-3902;184;-189;7923;-1032;-2420;7162
nan;96;44537;-1666;-4001;222;511;2601;-1225;-3201;6721
nan;96;44539;-1524;-3654;126;664;322;-317;-6143;6597
nan;96;44541;-370;-1772;-241;685;-2581;892;-2045;4883
nan;96;44543;916;-709;-201;1004;-2557;2531;188;3803
nan;96;44545;-248;-1356;297;957;2921;4112;103;4022
nan;96;44547;-265;-2316;681;772;1793;4256;7667;4335
nan;96;44549;290;-3759;1370;621;4098;3302;13183;5524
nan;96;44551;1740;-2922;2790;446;6868;1796;14733;4061
nan;96;44553;1214;-4227;4282;620;11907;1047;14227;4319
nan;96;44555;2869;-3864;5512;1135;15864;543;17084;4338
nan;96;44557;4839;-3409;4419;1936;20741;-469;18923;4564
nan;96;44559;7538;-2476;733;2727;11763;-1137;17651;2568
nan;96;44561;7327;-1362;652;2788;3004;-1506;11588;-174
nan;96;44563;7331;-1700;303;1885;3150;-1740;8034;-646
nan;96;44565;8017;595;-1173;1709;1746;-1768;7366;-3768
nan;96;44567;7043;1331;-1199;1574;2602;-1573;3950;-4174
nan;96;44569;3424;221;-1741;-1128;8954;-1382;-601;-2827
nan;96;44571;1044;2572;-2101;-2614;11374;-1189;-3982;-5622
nan;96;44573;-1929;2289;-1674;-2245;8648;-1033;-8071;-3865
nan;96;44575;-3133;2255;-4003;-1513;5086;-857;-8121;59
nan;96;44577;-4095;1275;-7640;-790;5440;-524;-9820;3785
nan;96;44579;-4521;774;-7733;-543;4691;-441;-8217;4347
nan;96;44581;-1697;275;-5575;-988;2943;-591;-1450;3604
nan;96;44583;-1087;-1050;-3204;-789;2783;-696;1991;3780
