@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric

@data
850,'2023/04/07 18:42:02:686',9,0.538462,0.624615,0.476923,0.581538,0.556923,0.52,0.446154,0.544615,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
851,'2023/04/07 18:42:03:089',9,0.649231,0.735385,0.458462,0.569231,0.581538,0.538462,0.501538,0.673846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
852,'2023/04/07 18:42:03:488',9,0.624615,0.741538,0.538462,0.550769,0.544615,0.526154,0.452308,0.587692,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
853,'2023/04/07 18:42:03:885',9,0.655385,0.76,0.550769,0.563077,0.501538,0.501538,0.366154,0.550769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
854,'2023/04/07 18:42:04:285',9,0.624615,0.729231,0.495385,0.556923,0.618462,0.513846,0.384615,0.593846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
855,'2023/04/07 18:42:04:691',9,0.575385,0.667692,0.538462,0.495385,0.6,0.513846,0.507692,0.483077,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
856,'2023/04/07 18:42:05:090',9,0.52,0.753846,0.550769,0.538462,0.538462,0.513846,0.452308,0.532308,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
857,'2023/04/07 18:42:05:493',9,0.593846,0.698462,0.483077,0.649231,0.52,0.489231,0.347692,0.581538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
858,'2023/04/07 18:42:05:890',9,0.636923,0.636923,0.52,0.618462,0.550769,0.495385,0.396923,0.526154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
859,'2023/04/07 18:42:06:291',9,0.587692,0.6,0.489231,0.624615,0.550769,0.470769,0.353846,0.563077,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
860,'2023/04/07 18:42:06:695',9,0.643077,0.716923,0.476923,0.563077,0.563077,0.495385,0.403077,0.501538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
861,'2023/04/07 18:42:07:096',9,0.501538,0.636923,0.538462,0.593846,0.569231,0.489231,0.366154,0.495385,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
862,'2023/04/07 18:42:07:495',9,0.581538,0.68,0.513846,0.532308,0.581538,0.464615,0.44,0.52,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
863,'2023/04/07 18:42:07:896',9,0.661538,0.704615,0.526154,0.618462,0.52,0.433846,0.44,0.624615,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
864,'2023/04/07 18:42:08:296',9,0.649231,0.649231,0.483077,0.513846,0.550769,0.476923,0.409231,0.575385,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
865,'2023/04/07 18:42:08:697',9,0.723077,0.784615,0.507692,0.593846,0.618462,0.433846,0.384615,0.569231,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
866,'2023/04/07 18:42:09:099',9,0.649231,0.796923,0.532308,0.636923,0.6,0.464615,0.44,0.587692,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
867,'2023/04/07 18:42:09:502',9,0.606154,0.667692,0.470769,0.655385,0.538462,0.495385,0.384615,0.569231,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
868,'2023/04/07 18:42:09:901',9,0.710769,0.735385,0.544615,0.618462,0.544615,0.483077,0.446154,0.513846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
869,'2023/04/07 18:42:10:304',9,0.686154,0.723077,0.526154,0.544615,0.476923,0.501538,0.36,0.538462,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
870,'2023/04/07 18:42:10:703',9,0.673846,0.772308,0.464615,0.6,0.526154,0.464615,0.396923,0.550769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
871,'2023/04/07 18:42:11:107',9,0.735385,0.729231,0.495385,0.569231,0.575385,0.421538,0.390769,0.587692,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
872,'2023/04/07 18:42:11:507',9,0.686154,0.68,0.44,0.618462,0.526154,0.556923,0.378462,0.575385,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
873,'2023/04/07 18:42:11:910',9,0.581538,0.643077,0.470769,0.593846,0.606154,0.550769,0.44,0.532308,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
874,'2023/04/07 18:42:12:308',9,0.68,0.741538,0.532308,0.6,0.563077,0.483077,0.452308,0.501538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
875,'2023/04/07 18:42:12:708',9,0.606154,0.710769,0.532308,0.556923,0.556923,0.44,0.452308,0.593846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
876,'2023/04/07 18:42:13:112',9,0.569231,0.643077,0.495385,0.409231,0.556923,0.489231,0.409231,0.501538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
877,'2023/04/07 18:42:13:511',9,0.630769,0.612308,0.489231,0.581538,0.544615,0.501538,0.464615,0.470769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
878,'2023/04/07 18:42:13:912',9,0.575385,0.710769,0.532308,0.563077,0.569231,0.501538,0.458462,0.532308,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
879,'2023/04/07 18:42:14:316',9,0.68,0.68,0.513846,0.556923,0.6,0.452308,0.507692,0.538462,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
880,'2023/04/07 18:42:14:713',9,0.593846,0.710769,0.501538,0.624615,0.593846,0.513846,0.384615,0.593846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
881,'2023/04/07 18:42:15:116',9,0.704615,0.643077,0.563077,0.587692,0.6,0.495385,0.390769,0.649231,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
882,'2023/04/07 18:42:15:519',9,0.772308,0.636923,0.483077,0.661538,0.593846,0.526154,0.427692,0.550769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
883,'2023/04/07 18:42:15:919',9,0.409231,0.630769,0.495385,0.52,0.612308,0.532308,0.427692,0.556923,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
884,'2023/04/07 18:42:16:316',9,0.513846,0.704615,0.507692,0.550769,0.495385,0.538462,0.353846,0.68,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
885,'2023/04/07 18:42:16:720',9,0.692308,0.716923,0.526154,0.556923,0.581538,0.470769,0.44,0.501538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
886,'2023/04/07 18:42:17:119',9,0.686154,0.735385,0.489231,0.692308,0.686154,0.476923,0.415385,0.526154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
887,'2023/04/07 18:42:17:524',9,0.710769,0.84,0.581538,0.667692,0.649231,0.489231,0.366154,0.495385,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
888,'2023/04/07 18:42:17:922',9,0.673846,0.729231,0.52,0.649231,0.587692,0.507692,0.415385,0.569231,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
889,'2023/04/07 18:42:18:326',9,0.575385,0.704615,0.501538,0.532308,0.526154,0.501538,0.372308,0.501538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
890,'2023/04/07 18:42:18:726',9,0.698462,0.686154,0.483077,0.550769,0.538462,0.464615,0.446154,0.538462,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
891,'2023/04/07 18:42:19:125',9,0.661538,0.735385,0.495385,0.569231,0.593846,0.526154,0.409231,0.538462,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
892,'2023/04/07 18:42:19:526',9,0.747692,0.68,0.464615,0.593846,0.544615,0.526154,0.446154,0.501538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
893,'2023/04/07 18:42:19:930',9,0.667692,0.778462,0.458462,0.563077,0.501538,0.433846,0.372308,0.507692,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
894,'2023/04/07 18:42:20:329',9,0.661538,0.673846,0.483077,0.563077,0.6,0.483077,0.396923,0.446154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
895,'2023/04/07 18:42:20:731',9,0.661538,0.710769,0.433846,0.507692,0.655385,0.501538,0.384615,0.581538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
896,'2023/04/07 18:42:21:133',9,0.587692,0.753846,0.458462,0.532308,0.655385,0.452308,0.403077,0.52,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
897,'2023/04/07 18:42:21:533',9,0.569231,0.741538,0.452308,0.526154,0.630769,0.476923,0.470769,0.513846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
898,'2023/04/07 18:42:21:932',9,0.612308,0.723077,0.507692,0.550769,0.526154,0.52,0.556923,0.575385,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
899,'2023/04/07 18:42:22:334',9,0.538462,0.753846,0.446154,0.532308,0.575385,0.52,0.624615,0.526154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
900,'2023/04/07 18:42:22:735',9,0.661538,0.643077,0.526154,0.6,0.581538,0.476923,0.513846,0.606154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
901,'2023/04/07 18:42:23:135',9,0.692308,0.649231,0.483077,0.68,0.593846,0.501538,0.415385,0.581538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
902,'2023/04/07 18:42:23:537',9,0.569231,0.581538,0.532308,0.581538,0.581538,0.526154,0.458462,0.513846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
903,'2023/04/07 18:42:23:938',9,0.741538,0.692308,0.526154,0.704615,0.513846,0.495385,0.403077,0.587692,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
904,'2023/04/07 18:42:24:337',9,0.753846,0.747692,0.452308,0.606154,0.655385,0.581538,0.36,0.550769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
905,'2023/04/07 18:42:24:738',9,0.384615,0.612308,0.483077,0.630769,0.612308,0.507692,0.569231,0.483077,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
906,'2023/04/07 18:42:25:141',9,0.532308,0.643077,0.581538,0.495385,0.587692,0.544615,0.489231,0.606154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
907,'2023/04/07 18:42:25:541',9,0.593846,0.772308,0.52,0.415385,0.52,0.464615,0.421538,0.581538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
908,'2023/04/07 18:42:25:942',9,0.606154,0.784615,0.52,0.513846,0.587692,0.489231,0.36,0.538462,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
909,'2023/04/07 18:42:26:346',9,0.655385,0.68,0.501538,0.507692,0.581538,0.464615,0.390769,0.550769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
910,'2023/04/07 18:42:26:744',9,0.636923,0.710769,0.489231,0.68,0.6,0.470769,0.36,0.569231,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
911,'2023/04/07 18:42:27:146',9,0.507692,0.686154,0.464615,0.52,0.606154,0.458462,0.476923,0.544615,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
912,'2023/04/07 18:42:27:548',9,0.550769,0.661538,0.458462,0.593846,0.575385,0.476923,0.483077,0.470769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
913,'2023/04/07 18:42:27:947',9,0.704615,0.821538,0.507692,0.575385,0.606154,0.483077,0.476923,0.630769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
914,'2023/04/07 18:42:28:349',9,0.741538,0.796923,0.489231,0.544615,0.501538,0.483077,0.403077,0.470769,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
915,'2023/04/07 18:42:28:754',9,0.630769,0.729231,0.556923,0.575385,0.624615,0.433846,0.390769,0.575385,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
916,'2023/04/07 18:42:29:152',9,0.612308,0.630769,0.464615,0.52,0.556923,0.52,0.421538,0.569231,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
917,'2023/04/07 18:42:29:553',9,0.636923,0.716923,0.550769,0.575385,0.507692,0.470769,0.44,0.556923,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
918,'2023/04/07 18:42:29:959',9,0.618462,0.624615,0.532308,0.556923,0.581538,0.464615,0.409231,0.563077,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
919,'2023/04/07 18:42:30:357',9,0.643077,0.698462,0.569231,0.563077,0.563077,0.495385,0.384615,0.526154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
920,'2023/04/07 18:42:30:758',9,0.618462,0.606154,0.476923,0.556923,0.581538,0.501538,0.575385,0.532308,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
921,'2023/04/07 18:42:31:156',9,0.587692,0.655385,0.513846,0.563077,0.513846,0.501538,0.532308,0.544615,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
922,'2023/04/07 18:42:31:558',9,0.636923,0.636923,0.569231,0.569231,0.550769,0.495385,0.458462,0.507692,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
923,'2023/04/07 18:42:31:960',9,0.593846,0.593846,0.550769,0.606154,0.575385,0.513846,0.415385,0.513846,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
924,'2023/04/07 18:42:32:359',9,0.643077,0.698462,0.618462,0.581538,0.550769,0.476923,0.409231,0.563077,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
925,'2023/04/07 18:42:32:761',9,0.587692,0.606154,0.507692,0.630769,0.581538,0.427692,0.44,0.526154,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
926,'2023/04/07 18:42:33:162',9,0.581538,0.6,0.415385,0.587692,0.550769,0.52,0.563077,0.501538,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
927,'2023/04/07 18:42:33:564',9,0.606154,0.784615,0.470769,0.612308,0.532308,0.532308,0.513846,0.476923,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
928,'2023/04/07 18:42:33:963',9,0.52,0.692308,0.44,0.606154,0.606154,0.544615,0.464615,0.649231,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
929,'2023/04/07 18:42:34:365',9,0.612308,0.716923,0.544615,0.624615,0.495385,0.556923,0.396923,0.636923,0,0.8,0.3,0.8,0.702343,0.799213,0.700787,0.645669,0.80315,0.8
930,'2023/04/07 18:44:13:820',10,0.569231,0.649231,0.507692,0.52,0.52,0.563077,0.458462,0.581538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
931,'2023/04/07 18:44:14:219',10,0.556923,0.667692,0.52,0.593846,0.606154,0.526154,0.538462,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
932,'2023/04/07 18:44:14:620',10,0.606154,0.655385,0.563077,0.563077,0.526154,0.563077,0.415385,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
933,'2023/04/07 18:44:15:028',10,0.593846,0.723077,0.464615,0.52,0.513846,0.464615,0.384615,0.433846,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
934,'2023/04/07 18:44:15:427',10,0.655385,0.692308,0.544615,0.581538,0.526154,0.513846,0.501538,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
935,'2023/04/07 18:44:15:826',10,0.698462,0.716923,0.538462,0.513846,0.636923,0.507692,0.403077,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
936,'2023/04/07 18:44:16:224',10,0.723077,0.723077,0.483077,0.544615,0.593846,0.501538,0.403077,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
937,'2023/04/07 18:44:16:628',10,0.526154,0.686154,0.550769,0.630769,0.569231,0.52,0.507692,0.52,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
938,'2023/04/07 18:44:17:026',10,0.581538,0.710769,0.44,0.526154,0.606154,0.489231,0.483077,0.421538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
939,'2023/04/07 18:44:17:427',10,0.636923,0.784615,0.452308,0.507692,0.532308,0.513846,0.458462,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
940,'2023/04/07 18:44:17:830',10,0.636923,0.753846,0.501538,0.52,0.550769,0.458462,0.427692,0.550769,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
941,'2023/04/07 18:44:18:231',10,0.606154,0.710769,0.532308,0.52,0.575385,0.52,0.409231,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
942,'2023/04/07 18:44:18:632',10,0.581538,0.606154,0.446154,0.507692,0.606154,0.452308,0.470769,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
943,'2023/04/07 18:44:19:032',10,0.667692,0.729231,0.563077,0.581538,0.52,0.476923,0.476923,0.532308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
944,'2023/04/07 18:44:19:435',10,0.624615,0.698462,0.501538,0.667692,0.612308,0.513846,0.427692,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
945,'2023/04/07 18:44:19:837',10,0.550769,0.649231,0.44,0.532308,0.556923,0.507692,0.421538,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
946,'2023/04/07 18:44:20:235',10,0.556923,0.624615,0.452308,0.501538,0.544615,0.483077,0.452308,0.513846,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
947,'2023/04/07 18:44:20:636',10,0.686154,0.630769,0.513846,0.587692,0.526154,0.538462,0.483077,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
948,'2023/04/07 18:44:21:037',10,0.710769,0.624615,0.446154,0.686154,0.6,0.464615,0.427692,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
949,'2023/04/07 18:44:21:441',10,0.6,0.6,0.501538,0.686154,0.581538,0.495385,0.464615,0.427692,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
950,'2023/04/07 18:44:21:839',10,0.661538,0.68,0.544615,0.556923,0.556923,0.495385,0.470769,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
951,'2023/04/07 18:44:22:242',10,0.427692,0.507692,0.544615,0.489231,0.581538,0.538462,0.501538,0.396923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
952,'2023/04/07 18:44:22:643',10,0.563077,0.581538,0.606154,0.464615,0.563077,0.507692,0.390769,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
953,'2023/04/07 18:44:23:041',10,0.667692,0.692308,0.550769,0.575385,0.569231,0.476923,0.538462,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
954,'2023/04/07 18:44:23:445',10,0.636923,0.661538,0.507692,0.636923,0.550769,0.513846,0.415385,0.415385,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
955,'2023/04/07 18:44:23:846',10,0.661538,0.692308,0.612308,0.563077,0.606154,0.52,0.569231,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
956,'2023/04/07 18:44:24:245',10,0.587692,0.606154,0.489231,0.556923,0.544615,0.464615,0.458462,0.452308,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
957,'2023/04/07 18:44:24:649',10,0.630769,0.686154,0.532308,0.513846,0.569231,0.464615,0.353846,0.421538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
958,'2023/04/07 18:44:25:047',10,0.581538,0.68,0.52,0.550769,0.6,0.489231,0.44,0.507692,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
959,'2023/04/07 18:44:25:447',10,0.575385,0.68,0.464615,0.587692,0.544615,0.464615,0.433846,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
960,'2023/04/07 18:44:25:849',10,0.655385,0.612308,0.415385,0.532308,0.6,0.464615,0.44,0.470769,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
961,'2023/04/07 18:44:26:253',10,0.476923,0.550769,0.483077,0.550769,0.618462,0.446154,0.476923,0.550769,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
962,'2023/04/07 18:44:26:653',10,0.501538,0.667692,0.52,0.464615,0.556923,0.458462,0.476923,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
963,'2023/04/07 18:44:27:056',10,0.495385,0.667692,0.532308,0.544615,0.513846,0.483077,0.476923,0.52,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
964,'2023/04/07 18:44:27:457',10,0.569231,0.643077,0.427692,0.476923,0.52,0.495385,0.427692,0.483077,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
965,'2023/04/07 18:44:27:855',10,0.593846,0.556923,0.489231,0.532308,0.526154,0.446154,0.427692,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
966,'2023/04/07 18:44:28:256',10,0.563077,0.581538,0.52,0.556923,0.52,0.452308,0.476923,0.501538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
967,'2023/04/07 18:44:28:657',10,0.710769,0.716923,0.52,0.673846,0.630769,0.52,0.483077,0.458462,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
968,'2023/04/07 18:44:29:061',10,0.581538,0.606154,0.507692,0.68,0.501538,0.476923,0.507692,0.421538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
969,'2023/04/07 18:44:29:461',10,0.723077,0.624615,0.544615,0.630769,0.563077,0.544615,0.483077,0.507692,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
970,'2023/04/07 18:44:29:860',10,0.476923,0.526154,0.6,0.544615,0.569231,0.550769,0.433846,0.526154,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
971,'2023/04/07 18:44:30:264',10,0.532308,0.704615,0.606154,0.538462,0.550769,0.483077,0.464615,0.476923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
972,'2023/04/07 18:44:30:662',10,0.636923,0.698462,0.489231,0.569231,0.563077,0.483077,0.464615,0.513846,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
973,'2023/04/07 18:44:31:063',10,0.649231,0.716923,0.513846,0.538462,0.581538,0.489231,0.464615,0.495385,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
974,'2023/04/07 18:44:31:464',10,0.630769,0.704615,0.575385,0.612308,0.612308,0.575385,0.452308,0.6,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
975,'2023/04/07 18:44:31:864',10,0.593846,0.655385,0.52,0.643077,0.507692,0.563077,0.538462,0.556923,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
976,'2023/04/07 18:44:32:265',10,0.569231,0.624615,0.575385,0.526154,0.575385,0.52,0.464615,0.513846,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
977,'2023/04/07 18:44:32:666',10,0.556923,0.735385,0.501538,0.575385,0.587692,0.52,0.483077,0.569231,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
978,'2023/04/07 18:44:33:072',10,0.575385,0.716923,0.556923,0.563077,0.569231,0.464615,0.470769,0.427692,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
979,'2023/04/07 18:44:33:469',10,0.501538,0.686154,0.526154,0.550769,0.575385,0.495385,0.476923,0.464615,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
980,'2023/04/07 18:44:33:870',10,0.513846,0.606154,0.464615,0.550769,0.513846,0.550769,0.52,0.581538,0,0.496063,0.322805,0.296558,0.702343,0.114173,0.716535,0.110236,0.80315,0.834646
